"","res_id","date","inflow","release","storage","storage_pre","release_pre","net_inflow","storage_roll7","release_roll7","inflow_roll7","storage_x_inflow","release_pre2","inflow2","sto_diff","const"
"256826","1101","1980-01-08",-7462753.6,2324246.4,82939000,92726000,2324246.4,-7462753.6,97828000,2446588.8,3250490.97142857,-691991290313600,5402121327912.96,55692691294313,-0.0261662109588105,1
"256827","1101","1980-01-09",-6606096,2201904,74131000,82939000,2324246.4,-6606096,98666857.1428571,2411633.82857143,524250.285714286,-547902996144000,5402121327912.96,43640504361216,-0.0948300738207818,1
"256828","1101","1980-01-10",-1468096,2201904,70461000,74131000,2201904,-1468096,96814428.5714286,2376678.85714286,-2656418.97142857,-108831424576000,4848381225216,2155305865216,-0.139792572182471,1
"256829","1101","1980-01-11",1346246.4,2324246.4,69483000,70461000,2201904,1346246.4,91816285.7142857,2341723.88571429,-3687182.17142857,94857867590400,4848381225216,1812379369512.96,-0.131242511955265,1
"256830","1101","1980-01-12",733588.8,2446588.8,67770000,69483000,2324246.4,733588.8,85804857.1428571,2324246.4,-3582467.88571429,50971950590400,5402121327912.96,538152527485.44,-0.0987538084419531,1
"256831","1101","1980-01-13",1590931.2,2568931.2,66792000,67770000,2446588.8,1590931.2,79898142.8571429,2324246.4,-2656133.25714286,107817407424000,5985796756285.44,2531062083133.44,-0.0716910509936284,1
"256832","1101","1980-01-14",1588931.2,2568931.2,65812000,66792000,2568931.2,1588931.2,74900285.7142857,2341723.88571429,-1468178.28571429,106127892710400,6599407510333.44,2524702358333.44,-0.0457458344260714,1
"256833","1101","1980-01-15",1834931.2,2568931.2,65078000,65812000,2568931.2,1834931.2,71055428.5714286,2376678.85714286,-139937.6,120760492134400,6599407510333.44,3366972508733.44,-0.0272571627147848,1
"256834","1101","1980-01-16",1590931.19999999,2568931.2,64100000,65078000,2568931.2,1590931.19999999,68503857.1428571,2411633.82857143,1031066.28571428,103534620633600,6599407510333.44,2531062083133.42,-0.0155280069365883,1
"256835","1101","1980-01-17",1957187.20000001,2691187.2,63366000,64100000,2568931.2,1957187.20000001,67070857.1428571,2464066.28571429,1520392.45714286,125455699520000,6599407510333.44,3830581735843.87,-0.0125970501638666,1
"256836","1101","1980-01-18",1712187.2,2691187.2,62387000,63366000,2691187.2,1712187.2,66057285.7142857,2533963.88571429,1572669.71428571,108494454115200,7242488545443.84,2931585007843.84,-0.0107970248237239,1
"256837","1101","1980-01-19",1957187.2,2691187.2,61653000,62387000,2691187.2,1957187.2,65043571.4285714,2586384,1747469.48571429,122103037846400,7242488545443.84,3830581735843.84,-0.0105793852453385,1
"256838","1101","1980-01-20",2691187.2,2691187.2,61653000,61653000,2691187.2,2691187.2,64169714.2857143,2621326.62857143,1904648.91428571,165919764441600,7242488545443.84,7242488545443.84,-0.00968133738693622,1
"256839","1101","1980-01-21",7952529.6,2813529.6,66792000,61653000,2691187.2,7952529.6,63435571.4285714,2638791.77142857,2813734.4,490297307428800,7242488545443.84,63242727038876.2,-0.00494180540466244,1
"256840","1101","1980-01-22",4036027.2,367027.2,70461000,66792000,2813529.6,4036027.2,63575571.4285714,2673734.4,3128176.68571429,269574328742400,7915948810076.16,16289515559139.8,0.0273650662999036,1
"256841","1101","1980-01-23",4280899.2,3302899.2,71439000,70461000,367027.2,4280899.2,64344571.4285714,2359176.68571429,3512457.82857143,301636438531200,134708965539.84,18326097960560.6,0.046111346627184,1
"256842","1101","1980-01-24",3425241.6,3425241.6,71439000,71439000,3302899.2,3425241.6,65393000,2464029.25714286,3722179.88571429,244695834662400,10909143125360.6,11732280018370.6,0.0456631335976577,1
"256843","1101","1980-01-25",5504803.2,5504803.2,71439000,71439000,3425241.6,5504803.2,66546285.7142857,2568894.17142857,4263982.17142857,393257635804800,11732280018370.6,30302858270730.2,0.0382176691701628,1
"256844","1101","1980-01-26",8931424,7217424,73153000,71439000,5504803.2,8931424,67839428.5714286,2970839.31428571,5260301.71428571,638051999136000,30302858270730.2,79770334667776,0.0298693049935639,1
"256845","1101","1980-01-27",8929739.2,6972739.2,75110000,73153000,7217424,8929739.2,69482285.7142857,3617444.57142857,6151523.42857143,653237211697600,52091209195776,79740242180016.6,0.0303399240326191,1
"256846","1101","1980-01-28",8685054.4,6728054.4,77067000,75110000,6972739.2,8685054.4,71404714.2857143,4229094.85714286,6256169.82857143,652334435984000,48619091951216.6,75430169930959.3,0.0305760489064478,1
"256847","1101","1980-01-29",6605712,6605712,77067000,77067000,6728054.4,6605712,72872571.4285714,4788312.68571429,6623267.65714286,509082406704000,45266716009359.4,43635431026944,0.0337468285317057,1
"256848","1101","1980-01-30",6483456,6483456,77067000,77067000,6605712,6483456,73816285.7142857,5679553.37142857,6937918.62857143,499660503552000,43635431026944,42035201703936,0.0276543303268215,1
"256849","1101","1980-01-31",7462456,6483456,78046000,77067000,6483456,7462456,74620285.7142857,6133918.62857143,7514663.54285714,575109096552000,42035201703936,55688249551936,0.0224638096036776,1
"256850","1101","1980-02-01",15413113.6,6361113.6,87098000,78046000,6483456,15413113.6,75564142.8571429,6570806.4,8930136.45714286,1202931864025600,42035201703936,237564070846505,0.00525934638807896,1
"256851","1101","1980-02-02",12722428.8,6116428.8,93704000,87098000,6361113.6,12722428.8,77801142.8571429,6693136.45714286,9471708.57142857,1108098103622400,40463766232105,161860194571069,0.0548713346678912,1
"256852","1101","1980-02-03",8196086.4,5994086.4,95906000,93704000,6116428.8,8196086.4,80737000,6535851.42857143,9366901.02857143,768006080025600,37410701265469.4,67175832276265,0.0814136317111018,1
"256853","1101","1980-02-04",122150.4,4526150.4,91502000,95906000,5994086.4,122150.4,83707857.1428571,6396043.88571429,8143629.02857143,11714956262400,35929071770665,14920720220.1601,0.0754893692511459,1
"256854","1101","1980-02-05",-3058406.4,1345593.6,87098000,91502000,4526150.4,-3058406.4,85770000,6081486.17142857,6763040.68571428,-279850302412800,20486037443420.2,9353849707560.96,0.0279923092827576,1
"256855","1101","1980-02-06",-3792406.4,1345593.6,81960000,87098000,1345593.6,-3792406.4,87203000,5330040.68571429,5295060.34285714,-330311012627200,1810622136360.96,14382346302761,-0.0148398934587922,1
"256856","1101","1980-02-07",-3547406.4,1345593.6,77067000,81960000,1345593.6,-3547406.4,87902000,4596060.34285714,3722222.85714286,-290745428544000,1810622136360.96,12584092166761,-0.0575976040508717,1
"256857","1101","1980-02-08",-3302406.4,1345593.6,72419000,77067000,1345593.6,-3302406.4,87762142.8571429,3862080,1048577.14285714,-254506554028800,1810622136360.96,10905888030761,-0.0923437868681325,1
"256858","1101","1980-02-09",-367721.6,1590278.4,70461000,72419000,1345593.6,-367721.6,85665142.8571429,3145577.14285714,-821444.342857143,-26630030550400,1810622136360.96,135219175106.56,-0.110786774705377,1
"256859","1101","1980-02-10",856963.2,1834963.2,69483000,70461000,1590278.4,856963.2,82344714.2857143,2498984.22857143,-1869890.51428571,60382484035200,2528985389506.56,734385926154.24,-0.100486166816109,1
"256860","1101","1980-02-11",243524.8,3914524.8,65812000,69483000,1834963.2,243524.8,78570000,1904823.77142857,-1852551.31428571,16920833678400,3367089945354.24,59304328215.0401,-0.0796503289725794,1
"256861","1101","1980-02-12",3303022.4,7462022.4,61653000,65812000,3914524.8,3303022.4,74900000,1817448.68571429,-943775.771428571,217378510188800,15323504409815,10909956974901.8,-0.0792851813604893,1
"256862","1101","1980-02-13",2937081.6,7095081.6,57495000,61653000,7462022.4,2937081.6,71265000,2691224.22857143,17579.6571428572,181079891884800,55681778298101.8,8626448325058.56,-0.0827483555680644,1
"256863","1101","1980-02-14",4281433.6,5015433.6,56761000,57495000,7095081.6,4281433.6,67770000,3512579.65714286,1135985.37142857,246161024832000,50340182910658.6,18330673671209,-0.0872422638888574,1
"256864","1101","1980-02-15",1345593.6,1345593.6,56761000,56761000,5015433.6,1345593.6,64869142.8571429,4036842.51428571,1799985.37142857,76377238329600,25154574196009,1810622136360.96,-0.0711013424894588,1
"256865","1101","1980-02-16",1345593.6,1345593.6,56761000,56761000,1345593.6,1345593.6,62632285.7142857,4036842.51428571,2044744.68571429,76377238329600,1810622136360.96,1810622136360.96,-0.054515889615291,1
"256866","1101","1980-02-17",1345593.6,1345593.6,56761000,56761000,1345593.6,1345593.6,60675142.8571429,4001887.54285714,2114549.02857143,76377238329600,1810622136360.96,1810622136360.96,-0.0400044127743088,1
"256867","1101","1980-02-18",5259593.6,1345593.6,60675000,56761000,1345593.6,5259593.6,58857714.2857143,3931977.6,2831130.28571429,298539792329600,1810622136360.96,27663324837161,-0.0265288647180331,1
"256868","1101","1980-02-19",8440593.6,1345593.6,67770000,60675000,1345593.6,8440593.6,58123857.1428571,3564987.42857143,3565069.02857143,512133016680000,1810622136360.96,71243620320361,0.00753602089437055,1
"256869","1101","1980-02-20",5994593.6,1345593.6,72419000,67770000,1345593.6,5994593.6,58997714.2857143,2691211.88571429,4001856.45714286,406253608272000,1810622136360.96,35935152429161,0.0529433941258433,1
"256870","1101","1980-02-21",-1590406.4,1345593.6,69483000,72419000,1345593.6,-1590406.4,61129714.2857143,1869856.45714286,3163022.17142857,-115175641081600,1810622136360.96,2529392517160.96,0.0711341832862295,1
"256871","1101","1980-02-22",-3059406.4,1345593.6,65078000,69483000,1345593.6,-3059406.4,62947142.8571429,1345593.6,2533736.45714286,-212576734891200,1810622136360.96,9359967520360.96,0.0361872701025893,1
"256872","1101","1980-02-23",-4769406.4,1345593.6,58963000,65078000,1345593.6,-4769406.4,64135285.7142857,1345593.6,1660165.02857143,-310383429699200,1810622136360.96,22747237408361,-0.00483672232126975,1
"256873","1101","1980-02-24",-122406.4,1345593.6,57495000,58963000,1345593.6,-122406.4,64449857.1428571,1345593.6,1450450.74285714,-7217448563199.99,1810622136360.96,14983326760.96,-0.0518889730579293,1
"256874","1101","1980-02-25",2079593.6,1345593.6,58229000,57495000,1345593.6,2079593.6,64554714.2857143,1345593.6,996165.028571428,119566234032000,1810622136360.96,4324709541160.96,-0.0634021318260847,1
"256875","1101","1980-02-26",1345593.6,1345593.6,58229000,58229000,1345593.6,1345593.6,64205285.7142857,1345593.6,-17406.4,78352569734400,1810622136360.96,1810622136360.96,-0.0554434093505909,1
"256876","1101","1980-02-27",2079593.6,1345593.6,58963000,58229000,1345593.6,2079593.6,62842285.7142857,1345593.6,-576692.114285714,121092655734400,1810622136360.96,4324709541160.96,-0.0453372779243273,1
"256877","1101","1980-02-28",1345593.6,1345593.6,58963000,58963000,1345593.6,1345593.6,60920000,1345593.6,-157263.542857143,79340235436800,1810622136360.96,1810622136360.96,-0.0257164123817374,1
"256878","1101","1980-02-29",489251.2,1223251.2,58229000,58963000,1345593.6,489251.2,59417142.8571429,1345593.6,349687.542857143,28847718505600,1810622136360.96,239366736701.44,-0.0145732929388811,1
"256879","1101","1980-03-01",1223251.2,1223251.2,58229000,58229000,1223251.2,1223251.2,58438714.2857143,1328116.11428571,1205781.48571429,71228694124800,1496343498301.44,1496343498301.44,-0.0211567392169245,1
"256880","1101","1980-03-02",1223251.2,1223251.2,58229000,58229000,1223251.2,1223251.2,58333857.1428571,1310638.62857143,1398018.28571429,71228694124800,1496343498301.44,1496343498301.44,-0.020379810845959,1
"256881","1101","1980-03-03",1223251.2,1223251.2,58229000,58229000,1223251.2,1223251.2,58438714.2857143,1293161.14285714,1275683.65714286,71228694124800,1496343498301.44,1496343498301.44,-0.0211567392169245,1
"256882","1101","1980-03-04",1223251.2,1223251.2,58229000,58229000,1223251.2,1223251.2,58438714.2857143,1275683.65714286,1258206.17142857,71228694124800,1496343498301.44,1496343498301.44,-0.0211567392169245,1
"256883","1101","1980-03-05",489251.2,1223251.2,57495000,58229000,1223251.2,489251.2,58438714.2857143,1258206.17142857,1031014.4,28488608124800,1496343498301.44,239366736701.44,-0.0211567392169245,1
"256884","1101","1980-03-06",1223251.2,1223251.2,57495000,57495000,1223251.2,1223251.2,58229000,1240728.68571429,1013536.91428571,70330827744000,1496343498301.44,1496343498301.44,-0.0250721135507488,1
"256885","1101","1980-03-07",733936,1467936,56761000,57495000,1223251.2,733936,58019285.7142857,1223251.2,1048491.88571429,42197650320000,1496343498301.44,538662052096,-0.0235182568088178,1
"256886","1101","1980-03-08",2079561.6,2079561.6,56761000,56761000,1467936,2079561.6,57809571.4285714,1258206.17142857,1170821.94285714,118037995977600,2154836100096,4324576448194.56,-0.0274336311426421,1
"256887","1101","1980-03-09",2691187.2,2691187.2,56761000,56761000,2079561.6,2691187.2,57599857.1428571,1380536.22857143,1380527.08571429,152754476659200,4324576448194.56,7242488545443.84,-0.0258797744007111,1
"256888","1101","1980-03-10",4525118.4,5260118.4,56026000,56761000,2691187.2,4525118.4,57390142.8571429,1590241.37142857,1852222.4,256850245502400,7242488545443.84,20476696534018.6,-0.0243259176587802,1
"256889","1101","1980-03-11",8441328,9419328,55048000,56026000,5260118.4,8441328,57075428.5714286,2166936.68571429,2883376.22857143,472933842528000,27668845582018.6,71256018403584,-0.0274707564046154,1
"256890","1101","1980-03-12",9296985.6,9296985.6,55048000,55048000,9419328,9296985.6,56621000,3337804.8,4141624,511780463308800,88723739971584,86433941246607.4,-0.0313910545572685,1
"256891","1101","1980-03-13",10642579.2,10642579.2,55048000,55048000,9296985.6,10642579.2,56271428.5714286,4491195.42857143,5487242.28571429,585852699801600,86433941246607.4,113264492028273,-0.0288009404922105,1
"256892","1101","1980-03-14",9663894.4,10397894.4,54314000,55048000,10642579.2,9663894.4,55921857.1428571,5836813.71428571,6762950.62857143,531978058931200,113264492028273,93390854974351.4,-0.0262108264271524,1
"256893","1101","1980-03-15",12110547.2,11376547.2,55048000,54314000,10397894.4,12110547.2,55572285.7142857,7112522.05714286,8195948.57142857,657772260620800,108116207953551,146665353483428,-0.0290899434378499,1
"256894","1101","1980-03-16",7950739.2,6972739.2,56026000,55048000,11376547.2,7950739.2,55327571.4285714,8440662.85714286,8947313.14285714,437672291481600,129425826193828,63214253826416.6,-0.0218075266680021,1
"256895","1101","1980-03-17",17139268.8,12268.8,73153000,56026000,6972739.2,17139268.8,55222571.4285714,9052313.14285714,10749334.6285714,960244673788800,48619091951216.6,293754534998653,-0.013742199222841,1
"256896","1101","1980-03-18",27033963.2,1834963.2,98352000,73153000,12268.8,27033963.2,57669285.7142857,8302620.34285714,13405425.3714286,1977615509969600,150523453.44,730835166298954,0.0957469948165784,1
"256897","1101","1980-03-19",7951561.6,2079561.6,104224000,98352000,1834963.2,7951561.6,63855571.4285714,7219139.65714286,13213221.9428571,782051986483200,3367089945354.24,63227331878594.6,0.237674852720756,1
"256898","1101","1980-03-20",-2434731.2,12268.8,101777000,104224000,2079561.6,-2434731.2,70880714.2857143,6188079.08571429,11345034.7428571,-253757424588800,4324576448194.56,5927916016253.44,0.229376617443148,1
"256899","1101","1980-03-21",-3412731.2,12268.8,98352000,101777000,12268.8,-3412731.2,77556285.7142857,4669463.31428571,9476945.37142857,-347337543342400,150523453.44,11646734243453.4,0.161681393615874,1
"256900","1101","1980-03-22",1712620.8,1712620.8,98352000,98352000,12268.8,1712620.8,83847428.5714286,3185802.51428571,7991527.31428571,168439680921600,150523453.44,2933070004592.64,0.0895472137316229,1
"256901","1101","1980-03-23",-4647347.2,978652.8,92726000,98352000,1712620.8,-4647347.2,90033714.2857143,1805241.6,6191800.68571429,-457075891814400,2933070004592.64,21597835997347.8,0.0437105568156969,1
"256902","1101","1980-03-24",-6362096,2201904,84162000,92726000,978652.8,-6362096,95276571.4285714,948943.542857143,2834462.85714286,-589931713696000,957761302947.84,40476265513216,-0.0370566982887069,1
"256903","1101","1980-03-25",-4158822.4,4893177.6,75110000,84162000,2201904,-4158822.4,96849285.7142857,1261748.57142857,-1621649.37142857,-350014810828800,4848381225216,17295803754741.8,-0.112522228763812,1
"256904","1101","1980-03-26",58717428.8,6116428.8,127711000,75110000,4893177.6,58717428.8,93529000,1698636.34285714,5630617.37142857,4410266077168000,23943187025141.8,3447736444883069,-0.155369790752581,1
"256905","1101","1980-03-27",149974364.8,7584364.8,270101000,127711000,6116428.8,149974364.8,96884285.7142857,2275331.65714286,27403345.3714286,19153376102972800,37410701265469.4,22492310097163484,0.211713733998011,1
"256906","1101","1980-03-28",48442364.8,7584364.8,310959000,270101000,7584364.8,48442364.8,120930571.428571,3357059.65714286,34811216.2285714,13084331174844800,57522589419479,2346662707416279,1.09453133857893,1
"256907","1101","1980-03-29",52723931.2,2568931.2,361114000,310959000,7584364.8,52723931.2,151303000,4438787.65714286,42098546.2857143,16394980922020800,57522589419479,2779812921182334,1.17393383602763,1
"256908","1101","1980-03-30",70717268.8,12268.8,431819000,361114000,2568931.2,70717268.8,188840428.571429,4561117.71428571,52864920,25536995805443200,6599407510333.44,5000932106531453,1.26952243547295,1
"256909","1101","1980-03-31",54926214.4,3058214.4,483687000,431819000,12268.8,54926214.4,237282285.714286,4423062.85714286,61620392.9142857,23718182975993600,150523453.44,3016889028314767,1.43743934434962,1
"256910","1101","1980-04-01",23364771.2,6238771.2,500813000,483687000,3058214.4,23364771.2,294357285.714286,4545392.91428571,65552334.8571429,11301236087414400,9352675316367.36,545912533228349,1.10794878609411,1
"256911","1101","1980-04-02",32049680,7339680,525523000,500813000,6238771.2,32049680,355172000,4737620.57142857,61742656.4571429,16050896389840000,38922266085949.4,1027181988102400,0.828729373169258,1
"256912","1101","1980-04-03",26668017.6,8563017.6,543628000,525523000,7339680,26668017.6,412002285.714286,4912370.74285714,44127464,14014656613204800,53870902502400,711183162713910,0.620793801591737,1
"256913","1101","1980-04-04",10764921.6,10764921.6,543628000,543628000,8563017.6,10764921.6,451077571.428571,5052178.28571429,38744972.1142857,5852112799564800,73325270417909.8,115883537054147,0.484607895489563,1
"256914","1101","1980-04-05",8562857.6,12232857.6,539958000,543628000,10764921.6,8562857.6,484316000,5506543.54285714,32436247.3142857,4655009151372800,115883537054147,73322530277877.8,0.275027909120195,1
"256915","1101","1980-04-06",19572857.6,12232857.6,547298000,539958000,12232857.6,19572857.6,509865142.857143,6887104.45714286,25129902.8571429,10568521043980800,149642805061878,383096754629878,0.091593828478719,1
"256916","1101","1980-04-07",57371515.2,12110515.2,592559000,547298000,12232857.6,57371515.2,526362142.857143,8632902.85714286,25479231.5428571,31399315525929600,149642805061878,3291490756343832,0.0322499313850306,1
"256917","1101","1980-04-08",-14556484.8,12110515.2,565892000,592559000,12110515.2,-14556484.8,541915285.714286,9926088.68571429,20061909.2571429,-8625576076603199,146664578409431,211891249732631,0.209666559076885,1
"256918","1101","1980-04-09",19694515.2,12110515.2,573476000,565892000,12110515.2,19694515.2,551212285.714286,10764909.2571429,18296885.7142857,11144968595558402,146664578409431,387873928963031,-0.0112651069171892,1
"256919","1101","1980-04-10",12232857.6,12232857.6,573476000,573476000,12110515.2,12232857.6,558062714.285714,11446457.1428571,16234720,7015250245017600,146664578409431,149642805061878,-0.00829885186712609,1
"256920","1101","1980-04-11",26300862.4,11131862.4,588645000,573476000,12232857.6,26300862.4,562326714.285714,11970720,18454140.1142857,15082913365702400,149642805061878,691735362983734,-0.0351848720638559,1
"256921","1101","1980-04-12",-26655731.2,12268.8,561977000,588645000,11131862.4,-26655731.2,568757714.285714,12023140.1142857,13422913.1428571,-15690762892224000,123918360492534,710528005806653,0.0165927316442227,1
"256922","1101","1980-04-13",-7326731.2,12268.8,554638000,561977000,12268.8,-7326731.2,571903285.714286,10277341.7142857,9580114.74285715,-4117454419582400,150523453.44,53680990077053.4,-0.165558099538394,1
"256923","1101","1980-04-14",-10765315.2,244684.8,543628000,554638000,12268.8,-10765315.2,572951857.142857,8531543.31428571,-153718.171428566,-5970852891897600,150523453.44,115892011355351,-0.216839116754655,1
"256924","1101","1980-04-15",-9297379.19999994,1712620.8,532618000,543628000,244684.8,-9297379.19999994,565961714.285714,6836424.68571428,597582.628571442,-5054315659737567,59870651351.04,86441259988591.5,-0.23977704474053,1
"256925","1101","1980-04-16",-5994164.80000012,4770835.2,521853000,532618000,1712620.8,-5994164.80000012,561208285.714286,5351011.2,-3072228.8,-3192600067446464,2933070004592.64,35930011649560.5,-0.276818243237669,1
"256926","1101","1980-04-17",-489287.999999881,6605712,514758000,521853000,4770835.2,-489287.999999881,553833571.428571,4302485.48571429,-4889678.17142856,-255336410663938,22760868505559,239402746943.883,-0.295840101136078,1
"256927","1101","1980-04-18",4037022.39999994,7462022.4,511333000,514758000,6605712,4037022.39999994,545445285.714286,3498607.54285714,-8070226.74285714,2078089576579170,43635431026944,16297549858101.3,-0.286133288563477,1
"256928","1101","1980-04-19",-244361.6,10275638.4,500813000,511333000,7462022.4,-244361.6,534400714.285714,2974344.68571429,-4297173.94285714,-124950150012800,55681778298101.8,59712591554.5598,-0.237339913994735,1
"256929","1101","1980-04-20",734606.4,11009606.4,490538000,500813000,10275638.4,734606.4,525663000,4440540.34285714,-3145554.28571428,367900435003200,105588744527555,539646562920.961,-0.246276365423762,1
"256930","1101","1980-04-21",50399574.3999999,11743574.4,529194000,490538000,11009606.4,50399574.3999999,516505857.142857,6011588.57142857,5592287.08571428,24722906427027172,121211433082921,2540117099701129,-0.251076960215871,1
"256931","1101","1980-04-22",56392515.2000001,12110515.2,573476000,529194000,11743574.4,56392515.2000001,514443857.142857,7654287.08571429,14976557.7142857,29842580688748828,137911539688335,3180115770582238,-0.00279251554011251,1
"256932","1101","1980-04-23",75477884.8,12599884.8,636354000,573476000,12110515.2,75477884.8,520280714.285714,9139700.57142857,26615421.9428572,43284755463564800,146664578409431,5696911093882071,0.229929950917311,1
"256933","1101","1980-04-24",42568793.6,13700793.6,665222000,636354000,12599884.8,42568793.6,536638000,10258136.2285714,32766576.4571429,27088822082534400,158757096973271,1812102188559401,0.509503442404433,1
"256934","1101","1980-04-25",22142451.2,13578451.2,673786000,665222000,13700793.6,22142451.2,558132857.142857,11271719.3142857,35353066.2857143,14729645672166400,187711745269801,490288145144381,0.549678176686876,1
"256935","1101","1980-04-26",13456108.8,13456108.8,673786000,673786000,13578451.2,13456108.8,581340428.571429,12145494.8571429,37310276.3428571,9066537723916800,184374336990781,181066864037437,0.455471738822135,1
"256936","1101","1980-04-27",13333852.8,13333852.8,673786000,673786000,13456108.8,13333852.8,606050857.142857,12599847.7714286,39110168.6857143,8984163342700801,181066864037437,177791630492068,0.299663792846226,1
"256937","1101","1980-04-28",4647510.4,13211510.4,665222000,673786000,13333852.8,4647510.4,632229142.857143,12931882.9714286,32574159.5428572,3131427442374401,177791630492068,21599352918108.2,0.134600491150625,1
"256938","1101","1980-04-29",4772168,13089168,656905000,665222000,13211510.4,4772168,651661714.285714,13141588.1142857,25199824.2285714,3174551141296000,174544007049308,22773587420224,-0.0400541737164777,1
"256939","1101","1980-04-30",1222108.8,13456108.8,644671000,656905000,13089168,1222108.8,663580142.857143,13281395.6571429,14591856.2285714,802809381263999,171326318932224,1493549919037.44,-0.16582613909395,1
"256940","1101","1980-05-01",979108.799999999,13456108.8,632194000,644671000,13456108.8,979108.799999999,664768285.714286,13403713.3714286,8650472.68571429,631203049204799,181066864037437,958654042237.438,-0.149453849438167,1
"256941","1101","1980-05-02",1835136,13823136,620206000,632194000,13456108.8,1835136,660050000,13368758.4,5749427.65714286,1160161968384000,181066864037437,3367724138496,-0.191927398204367,1
"256942","1101","1980-05-03",2813104,14557104,608462000,620206000,13823136,2813104,652395714.285714,13403713.3714286,4228998.4,1744703979424001,191079088874496,7913554114816.01,-0.215450278772968,1
"256943","1101","1980-05-04",2691446.4,14679446.4,596474000,608462000,14557104,2691446.4,643063714.285714,13560998.4,2708654.62857143,1637642859436800,211909276866816,7243883724072.96,-0.22833901644584,1
"256944","1101","1980-05-05",3180446.4,14679446.4,584975000,596474000,14679446.4,3180446.4,632019142.857143,13753226.0571429,2499074.05714286,1897053585993600,215486146610473,10115239303273,-0.23308390130607,1
"256945","1101","1980-05-06",3058104,14557104,573476000,584975000,14679446.4,3058104,620555285.714286,13962931.2,2254207.77142858,1788914387400001,215486146610473,9352000074816.01,-0.232817606861099,1
"256946","1101","1980-05-07",2813419.2,14312419.2,561977000,573476000,14557104,2813419.2,608636857.142857,14172636.3428571,2481537.82857143,1613428389139200,211909276866816,7915327594928.64,-0.230033548117121,1
"256947","1101","1980-05-08",-366580.800000001,14312419.2,547298000,561977000,14312419.2,-366580.800000001,596823428.571429,14294966.4,2289296.45714286,-206009978241600,204845343356529,134381482928.641,-0.227831059693623,1
"256948","1101","1980-05-09",-488763.199999999,10520236.8,536289000,547298000,14312419.2,-488763.199999999,584695428.571429,14417296.4571429,1957310.85714286,-267499121833600,204845343356529,238889465674.239,-0.241372034930122,1
"256949","1101","1980-05-10",-3426320,7339680,525523000,536289000,10520236.8,-3426320,572707285.714286,13945453.7142857,1065964.57142858,-1837497726480000,110675382328074,11739668742400,-0.235507492179951,1
"256950","1101","1980-05-11",-6850320,7339680,511333000,525523000,7339680,-6850320,560858857.142857,12914393.1428571,-297144.91428571,-3600000717360000,53870902502400,46926884102400,-0.229080614896775,1
"256951","1101","1980-05-12",-12354566.4,5015433.6,493963000,511333000,7339680,-12354566.4,548695857.142857,11865855.0857143,-2516432.45714285,-6317297501011200,53870902502400,152635310932009,-0.239738879075819,1
"256952","1101","1980-05-13",-10887068.8,2568931.2,480507000,493963000,5015433.6,-10887068.8,535694142.857143,10485281.8285714,-4508600,-5377809165654400,25154574196009,118528267055933,-0.263237502825276,1
"256953","1101","1980-05-14",-10765411.2,2446588.8,467295000,480507000,2568931.2,-10765411.2,522412857.142857,8772685.71428571,-6448432.91428571,-5172855439478400,6599407510333.44,115894078305085,-0.263665814512463,1
"256954","1101","1980-05-15",-13944411.2,2446588.8,450904000,467295000,2446588.8,-13944411.2,508886857.142857,7077567.08571429,-8388122.97142857,-6516153631704000,5985796756285.44,194446603714685,-0.261397033487245,1
"256955","1101","1980-05-16",-13335068.8,2568931.2,4.35e+08,450904000,2446588.8,-13335068.8,495116285.714286,5382448.45714286,-10223309.4857143,-6012835862195200,5985796756285.44,177824059900733,-0.275253930989494,1
"256956","1101","1980-05-17",-13089068.8,2568931.2,419342000,4.35e+08,2568931.2,-13089068.8,480646428.571429,4246547.65714286,-11603702.1714286,-5.693744928e+15,6599407510333.44,171323722051133,-0.282559792357627,1
"256957","1101","1980-05-18",-12476411.2,2446588.8,404419000,419342000,2568931.2,-12476411.2,465477714.285714,3565012.11428571,-12407429.4857143,-5231883225430400,6599407510333.44,155660836431485,-0.284642173111724,1
"256958","1101","1980-05-19",-6606411.2,2446588.8,395366000,404419000,2446588.8,-6606411.2,450204285.714286,2865999.08571429,-11586264.4571429,-2671758211092800,5985796756285.44,43644668943485.4,-0.282103036604395,1
"256959","1101","1980-05-20",-3425411.2,2446588.8,389494000,395366000,2446588.8,-3425411.2,436119000,2499021.25714286,-10520313.3714286,-1354291124499200,5985796756285.44,11733441889085.4,-0.253867495351491,1
"256960","1101","1980-05-21",-6116411.2,2446588.8,380931000,389494000,2446588.8,-6116411.2,423117142.857143,2481543.77142857,-9856170.51428571,-2382305463932800,5985796756285.44,37410485967485.4,-0.214141510758839,1
"256961","1101","1980-05-22",7584219.2,1957219.2,386558000,380931000,2446588.8,7584219.2,410779428.571429,2481543.77142857,-6780651.88571428,2889064204075200,5985796756285.44,57520380873648.6,-0.192891003930813,1
"256962","1101","1980-05-23",-123068.8,2568931.2,383866000,386558000,1957219.2,-123068.8,401587142.857143,2411633.82857143,-4893223.31428571,-47573229190399.9,3830706996848.64,15145929533.44,-0.111036024298281,1
"256963","1101","1980-05-24",2568931.2,2568931.2,383866000,383866000,2568931.2,2568931.2,394282285.714286,2411633.82857143,-2656366.17142857,986125344019200,6599407510333.44,6599407510333.44,-0.0853785828004046,1
